epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/F1(B),metrics/mAP50(B),metrics/mAP75(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
80,25018.4,0.79427,0.73585,1.18343,0.86712,0.77686,0.80695,0.85062,0.77541,0.71267,0.6878,0.68083,1.16873,0.00840054,0.00840054,0.00840054
81,25322.3,0.7962,0.73517,1.18012,0.86817,0.7771,0.80748,0.85059,0.77549,0.71281,0.68806,0.68118,1.16893,0.0083622,0.0083622,0.0083622
82,25624.5,0.79162,0.73316,1.18242,0.86823,0.77724,0.80747,0.85058,0.77582,0.71286,0.68793,0.68078,1.16873,0.00832349,0.00832349,0.00832349
83,25926.9,0.79324,0.73297,1.18133,0.87201,0.77558,0.80798,0.85085,0.77611,0.71315,0.68752,0.68087,1.16846,0.00828443,0.00828443,0.00828443
84,26230.5,0.79464,0.73626,1.18423,0.87155,0.77503,0.80751,0.85067,0.77578,0.71317,0.68738,0.68097,1.16843,0.00824502,0.00824502,0.00824502
85,26532.6,0.7946,0.73432,1.18329,0.87112,0.77557,0.80766,0.8505,0.77547,0.71303,0.6872,0.68095,1.16833,0.00820525,0.00820525,0.00820525
86,26834.5,0.79491,0.73415,1.18739,0.8733,0.77409,0.80763,0.85037,0.77565,0.71287,0.68698,0.68108,1.1681,0.00816514,0.00816514,0.00816514
87,27137.7,0.79107,0.73336,1.18208,0.87097,0.77478,0.80711,0.85003,0.77555,0.71269,0.68702,0.68192,1.168,0.00812468,0.00812468,0.00812468
88,27440.5,0.78778,0.7301,1.17976,0.87054,0.77481,0.80706,0.8501,0.77559,0.71266,0.68682,0.68183,1.16796,0.00808389,0.00808389,0.00808389
89,27744,0.7901,0.73,1.18027,0.87253,0.77393,0.80723,0.85026,0.77544,0.71292,0.68686,0.68172,1.16813,0.00804277,0.00804277,0.00804277
90,28046,0.78949,0.72985,1.18032,0.87334,0.7725,0.80637,0.84982,0.7751,0.71266,0.68702,0.68233,1.16827,0.00800131,0.00800131,0.00800131
91,28348.2,0.78603,0.73015,1.17869,0.87543,0.77115,0.80609,0.84982,0.77493,0.71257,0.68703,0.68195,1.16824,0.00795954,0.00795954,0.00795954
92,28649.5,0.78959,0.72872,1.18197,0.87589,0.77054,0.80576,0.84946,0.77487,0.71244,0.68728,0.68259,1.16845,0.00791744,0.00791744,0.00791744
93,28951.6,0.78588,0.72188,1.17994,0.87607,0.77034,0.80576,0.8494,0.7753,0.71231,0.68684,0.68239,1.16808,0.00787503,0.00787503,0.00787503
94,29253.1,0.7876,0.72325,1.1775,0.87839,0.76918,0.80609,0.84966,0.77487,0.71222,0.68654,0.68229,1.16779,0.00783231,0.00783231,0.00783231
95,29555.6,0.7873,0.72371,1.17945,0.87919,0.76937,0.80637,0.84969,0.7747,0.71245,0.68638,0.6818,1.16782,0.00778929,0.00778929,0.00778929
96,29858.3,0.78391,0.72072,1.17552,0.87916,0.77004,0.80695,0.84959,0.77466,0.71215,0.68629,0.68206,1.16784,0.00774596,0.00774596,0.00774596
