epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/F1(B),metrics/mAP50(B),metrics/mAP75(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
48,17767.4,0.78711,0.70026,1.07542,0.89233,0.78188,0.82275,0.86029,0.79484,0.73264,0.64173,0.61894,1.0163,0.00941245,0.00941245,0.00941245
49,18173.4,0.78096,0.69887,1.07261,0.8919,0.78214,0.82282,0.86046,0.79586,0.73273,0.6412,0.61879,1.01604,0.00938772,0.00938772,0.00938772
50,18521.9,0.77577,0.69353,1.06731,0.89188,0.78294,0.82329,0.86059,0.79571,0.73275,0.64078,0.61821,1.01566,0.00936251,0.00936251,0.00936251
51,18842.2,0.77987,0.69337,1.06985,0.89158,0.7824,0.82287,0.86047,0.79494,0.73266,0.64093,0.61798,1.01568,0.00933683,0.00933683,0.00933683
52,19161.3,0.77674,0.69143,1.06883,0.89587,0.77932,0.82244,0.86066,0.79513,0.7328,0.64057,0.61756,1.01537,0.00931067,0.00931067,0.00931067
53,19480.8,0.77806,0.6914,1.07084,0.89437,0.78021,0.82239,0.86064,0.79461,0.73279,0.64046,0.61738,1.01524,0.00928405,0.00928405,0.00928405
54,19800.3,0.78068,0.69482,1.06867,0.89172,0.78098,0.82186,0.86052,0.79512,0.73292,0.64018,0.6173,1.01506,0.00925697,0.00925697,0.00925697
55,20119.6,0.77135,0.68849,1.06543,0.88929,0.78241,0.82178,0.86049,0.79512,0.733,0.64,0.61685,1.01488,0.00922942,0.00922942,0.00922942
56,20437.5,0.777,0.6896,1.06877,0.89234,0.78116,0.82219,0.86078,0.79556,0.73317,0.63984,0.61644,1.01503,0.00920142,0.00920142,0.00920142
57,20755.2,0.77468,0.68874,1.06732,0.89055,0.78244,0.82237,0.86083,0.7963,0.73362,0.63973,0.61583,1.01498,0.00917296,0.00917296,0.00917296
58,21071.5,0.77781,0.69423,1.07091,0.89206,0.78264,0.8231,0.86129,0.79651,0.73386,0.63942,0.61548,1.01492,0.00914405,0.00914405,0.00914405
59,21387.2,0.77355,0.68879,1.06523,0.89286,0.78185,0.82287,0.86142,0.79676,0.73393,0.63928,0.61539,1.01482,0.00911469,0.00911469,0.00911469
60,21703.7,0.7706,0.68216,1.06576,0.89494,0.7809,0.82305,0.86135,0.79714,0.73423,0.63914,0.61508,1.01476,0.00908488,0.00908488,0.00908488
61,22018.9,0.77326,0.68819,1.06738,0.89356,0.78246,0.82351,0.86158,0.79721,0.73417,0.63914,0.61459,1.01484,0.00905463,0.00905463,0.00905463
62,22335.8,0.76969,0.68512,1.06595,0.89355,0.78232,0.82344,0.86138,0.7971,0.73419,0.63915,0.61465,1.0149,0.00902395,0.00902395,0.00902395
63,22651.2,0.77183,0.68012,1.06614,0.89204,0.7834,0.82358,0.86142,0.79707,0.7341,0.63919,0.61446,1.01489,0.00899282,0.00899282,0.00899282
64,22965.7,0.77092,0.6791,1.06569,0.89077,0.78448,0.82381,0.86148,0.79715,0.73415,0.63887,0.61395,1.0147,0.00896127,0.00896127,0.00896127
65,23281,0.77019,0.68033,1.06672,0.8907,0.78431,0.82361,0.86115,0.79668,0.73383,0.63883,0.61434,1.01482,0.00892928,0.00892928,0.00892928
66,23596.5,0.76654,0.67441,1.06321,0.89027,0.78414,0.8232,0.861,0.79619,0.73353,0.63881,0.61499,1.01476,0.00889687,0.00889687,0.00889687
67,23914.7,0.76688,0.67563,1.0645,0.8903,0.78377,0.82286,0.86065,0.79661,0.73378,0.63864,0.61578,1.01472,0.00886404,0.00886404,0.00886404
68,24231.5,0.76638,0.67539,1.06407,0.89104,0.78335,0.82277,0.86057,0.79672,0.73378,0.63845,0.61592,1.01461,0.00883079,0.00883079,0.00883079
69,24548.2,0.76501,0.67428,1.06163,0.88694,0.78558,0.82257,0.86054,0.79648,0.73369,0.63847,0.61568,1.01451,0.00879713,0.00879713,0.00879713
70,24864.3,0.76332,0.67283,1.06281,0.88728,0.78537,0.82263,0.86023,0.79636,0.73356,0.63859,0.61598,1.0147,0.00876305,0.00876305,0.00876305
71,25180.6,0.76147,0.67062,1.05973,0.88839,0.7852,0.82314,0.86036,0.7962,0.73334,0.63848,0.61606,1.01463,0.00872857,0.00872857,0.00872857
72,25497.7,0.76437,0.67167,1.06195,0.88728,0.78563,0.82314,0.86042,0.79636,0.73328,0.63807,0.61562,1.01431,0.00869368,0.00869368,0.00869368
73,25813.6,0.76487,0.67366,1.0632,0.88756,0.7861,0.82354,0.86012,0.79597,0.73353,0.6377,0.6151,1.01418,0.00865839,0.00865839,0.00865839
74,26130.8,0.76093,0.67133,1.06129,0.88851,0.78626,0.82387,0.85989,0.79552,0.73339,0.63758,0.61509,1.01429,0.00862271,0.00862271,0.00862271
75,26445.8,0.76046,0.66522,1.05978,0.88332,0.78859,0.82328,0.85956,0.79522,0.73308,0.63765,0.61542,1.01443,0.00858664,0.00858664,0.00858664
76,26761.7,0.76035,0.66979,1.06046,0.88678,0.78624,0.82318,0.85926,0.79514,0.73284,0.63779,0.61559,1.01479,0.00855018,0.00855018,0.00855018
77,27076.8,0.75871,0.66308,1.06015,0.88597,0.78602,0.82263,0.859,0.79549,0.73272,0.63732,0.61565,1.01464,0.00851333,0.00851333,0.00851333
78,27390.3,0.75902,0.66425,1.05877,0.88576,0.78615,0.82278,0.85915,0.79519,0.73275,0.637,0.61579,1.01444,0.00847611,0.00847611,0.00847611
79,27707.3,0.75851,0.66717,1.05802,0.8845,0.78668,0.82265,0.85891,0.79539,0.73295,0.63689,0.61555,1.01438,0.00843851,0.00843851,0.00843851
80,28022.6,0.75788,0.6636,1.05821,0.88537,0.78652,0.82282,0.85904,0.79526,0.73286,0.63659,0.61574,1.01418,0.00840054,0.00840054,0.00840054
81,28338.8,0.75794,0.65899,1.05414,0.88591,0.78495,0.82208,0.85883,0.79505,0.73268,0.63618,0.61553,1.01386,0.0083622,0.0083622,0.0083622
82,28654.5,0.75556,0.66027,1.05584,0.8857,0.78495,0.82188,0.85898,0.79532,0.73309,0.63592,0.61548,1.01364,0.00832349,0.00832349,0.00832349
83,28971.7,0.75872,0.65981,1.05337,0.88671,0.78449,0.82192,0.85908,0.79571,0.73316,0.63561,0.61472,1.01346,0.00828443,0.00828443,0.00828443
84,29287.7,0.75589,0.66351,1.05518,0.88819,0.78326,0.82168,0.85916,0.79571,0.73296,0.63551,0.61411,1.01331,0.00824502,0.00824502,0.00824502
85,29603.2,0.75963,0.66013,1.0585,0.88654,0.78401,0.8214,0.85916,0.79555,0.7329,0.63588,0.61426,1.01355,0.00820525,0.00820525,0.00820525
86,29918.8,0.75593,0.65915,1.05665,0.88525,0.78459,0.82123,0.85916,0.79496,0.73285,0.63587,0.61405,1.01363,0.00816514,0.00816514,0.00816514
87,30233,0.7543,0.65769,1.05433,0.88571,0.78448,0.82128,0.8592,0.79535,0.73311,0.63605,0.61393,1.01388,0.00812468,0.00812468,0.00812468
