epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/F1(B),metrics/mAP50(B),metrics/mAP75(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
51,4977,0.94872,0.96174,1.15944,0.92379,0.81258,0.85925,0.89836,0.80446,0.73123,0.71953,0.57825,1.03893,0.00933683,0.00933683,0.00933683
52,5081.78,0.94219,0.96124,1.15627,0.90532,0.8396,0.86711,0.90076,0.80881,0.73549,0.7147,0.57201,1.03526,0.00931067,0.00931067,0.00931067
53,5187.13,0.92976,0.94052,1.14842,0.91664,0.82536,0.8648,0.90123,0.80247,0.73422,0.71523,0.57175,1.03491,0.00928405,0.00928405,0.00928405
54,5291.34,0.93369,0.94443,1.14881,0.92836,0.82572,0.86919,0.90386,0.80233,0.73572,0.71762,0.56578,1.03462,0.00925697,0.00925697,0.00925697
55,5395.72,0.93132,0.9447,1.15065,0.91764,0.83717,0.87204,0.90525,0.80533,0.73789,0.71463,0.56026,1.03561,0.00922942,0.00922942,0.00922942
56,5502.44,0.93625,0.9373,1.14711,0.91617,0.84998,0.87798,0.90592,0.81094,0.73946,0.71007,0.55954,1.03007,0.00920142,0.00920142,0.00920142
57,5607.78,0.92733,0.92943,1.14852,0.90802,0.84444,0.87207,0.90578,0.81048,0.74198,0.70687,0.55529,1.02544,0.00917296,0.00917296,0.00917296
58,5713.51,0.92641,0.93456,1.14919,0.90948,0.84129,0.8712,0.90632,0.81155,0.74364,0.70568,0.55454,1.02565,0.00914405,0.00914405,0.00914405
59,5819.14,0.9194,0.92124,1.13857,0.91126,0.84396,0.87365,0.90424,0.81111,0.74361,0.70305,0.5529,1.02493,0.00911469,0.00911469,0.00911469
60,5924.28,0.9247,0.91849,1.13971,0.92427,0.83646,0.87422,0.90603,0.81115,0.74489,0.70293,0.54556,1.02485,0.00908488,0.00908488,0.00908488
61,6029.73,0.92304,0.92475,1.14149,0.91537,0.8445,0.87511,0.90838,0.81766,0.7475,0.70415,0.53667,1.0241,0.00905463,0.00905463,0.00905463
62,6135.86,0.92117,0.9112,1.13937,0.91976,0.84359,0.87559,0.90969,0.81951,0.74843,0.70105,0.53654,1.02137,0.00902395,0.00902395,0.00902395
63,6241.95,0.90661,0.90432,1.13507,0.9187,0.84592,0.87624,0.91085,0.82252,0.74974,0.69987,0.53723,1.02252,0.00899282,0.00899282,0.00899282
64,6348.03,0.91578,0.91419,1.13851,0.92425,0.84396,0.87834,0.91329,0.82722,0.75118,0.69906,0.53344,1.02208,0.00896127,0.00896127,0.00896127
65,6453.78,0.90618,0.90627,1.13518,0.92336,0.85129,0.88202,0.91484,0.82548,0.75452,0.69649,0.52882,1.02324,0.00892928,0.00892928,0.00892928
66,6559.04,0.91397,0.90732,1.13652,0.921,0.85564,0.88341,0.91396,0.82412,0.7536,0.69178,0.52922,1.01897,0.00889687,0.00889687,0.00889687
67,6664.69,0.91851,0.912,1.1407,0.92439,0.85958,0.88763,0.91448,0.8273,0.75484,0.68801,0.52628,1.01688,0.00886404,0.00886404,0.00886404
68,6770.22,0.9061,0.88397,1.13009,0.9294,0.85226,0.88562,0.91432,0.82891,0.75484,0.68545,0.52617,1.01606,0.00883079,0.00883079,0.00883079
69,6875.51,0.90427,0.88555,1.13291,0.9146,0.87049,0.88937,0.91633,0.82806,0.75547,0.68243,0.51907,1.015,0.00879713,0.00879713,0.00879713
70,6980.6,0.90292,0.88833,1.13084,0.93185,0.85022,0.88563,0.91485,0.82878,0.75687,0.68012,0.51515,1.01369,0.00876305,0.00876305,0.00876305
71,7086.33,0.90235,0.87823,1.12757,0.93901,0.84523,0.886,0.91478,0.82629,0.75584,0.68035,0.51575,1.01355,0.00872857,0.00872857,0.00872857
72,7191.6,0.89876,0.88078,1.1293,0.93122,0.85061,0.88542,0.91484,0.82978,0.75766,0.6793,0.51361,1.01351,0.00869368,0.00869368,0.00869368
73,7296.75,0.89589,0.86963,1.12606,0.93352,0.85129,0.88668,0.9151,0.82785,0.76002,0.67611,0.50889,1.01171,0.00865839,0.00865839,0.00865839
74,7401.19,0.90134,0.87867,1.12857,0.93582,0.85232,0.88829,0.91473,0.82794,0.75962,0.67767,0.5086,1.01138,0.00862271,0.00862271,0.00862271
75,7505.02,0.89539,0.87259,1.12784,0.92451,0.86184,0.8888,0.91554,0.82836,0.75975,0.67787,0.50758,1.01118,0.00858664,0.00858664,0.00858664
76,7608.93,0.8892,0.8627,1.12266,0.92525,0.85864,0.8874,0.91721,0.82662,0.76061,0.6779,0.50606,1.01108,0.00855018,0.00855018,0.00855018
77,7712.54,0.8928,0.87088,1.12201,0.92287,0.8556,0.88467,0.91581,0.8275,0.75959,0.67797,0.50603,1.01096,0.00851333,0.00851333,0.00851333
78,7816.29,0.88978,0.85751,1.12047,0.92841,0.8551,0.88674,0.91608,0.83109,0.76163,0.67728,0.50577,1.01072,0.00847611,0.00847611,0.00847611
79,7919.37,0.88775,0.85872,1.11784,0.93265,0.85373,0.88778,0.91682,0.82921,0.76173,0.67462,0.50421,1.00912,0.00843851,0.00843851,0.00843851
80,8021.27,0.88417,0.86175,1.11956,0.93296,0.85653,0.88959,0.91751,0.83468,0.76234,0.67266,0.50256,1.0079,0.00840054,0.00840054,0.00840054
81,8119.18,0.87857,0.85168,1.11804,0.93058,0.85937,0.88989,0.91806,0.83629,0.76367,0.66999,0.50105,1.0064,0.0083622,0.0083622,0.0083622
82,8216.3,0.87098,0.84102,1.10949,0.92449,0.86387,0.88978,0.91901,0.83357,0.76316,0.6692,0.50038,1.00638,0.00832349,0.00832349,0.00832349
83,8313.48,0.88046,0.8461,1.11038,0.92265,0.86306,0.8884,0.92054,0.83376,0.76428,0.66932,0.49924,1.00738,0.00828443,0.00828443,0.00828443
84,8410.26,0.8859,0.85005,1.11771,0.92299,0.86211,0.88823,0.92093,0.83519,0.76518,0.66889,0.4982,1.00676,0.00824502,0.00824502,0.00824502
