epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/F1(B),metrics/mAP50(B),metrics/mAP75(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
51,13102.7,0.77999,0.7005,1.05349,0.88289,0.7789,0.81422,0.85495,0.78902,0.72661,0.65181,0.63205,0.99868,0.00933683,0.00933683,0.00933683
52,13358.4,0.77824,0.69791,1.05239,0.88262,0.77897,0.814,0.85487,0.78887,0.7263,0.65148,0.63242,0.99838,0.00931067,0.00931067,0.00931067
53,13615.2,0.77962,0.69649,1.05502,0.88174,0.77927,0.81395,0.85453,0.78809,0.72627,0.65132,0.63244,0.99832,0.00928405,0.00928405,0.00928405
54,13870.2,0.78143,0.70188,1.05544,0.88173,0.77941,0.81395,0.85438,0.78824,0.72594,0.65102,0.63233,0.99806,0.00925697,0.00925697,0.00925697
55,14127.6,0.77477,0.69336,1.05155,0.8803,0.78043,0.814,0.85412,0.7887,0.72609,0.65078,0.6323,0.99792,0.00922942,0.00922942,0.00922942
56,14383.2,0.77504,0.69549,1.05407,0.87591,0.78231,0.81336,0.85376,0.78844,0.72584,0.65034,0.63253,0.99767,0.00920142,0.00920142,0.00920142
57,14640.9,0.77765,0.69825,1.05548,0.87975,0.77975,0.81338,0.85375,0.78849,0.7261,0.6499,0.63248,0.99729,0.00917296,0.00917296,0.00917296
58,14896.5,0.77503,0.69809,1.05331,0.88042,0.77868,0.81278,0.85345,0.7878,0.72602,0.64978,0.63262,0.99722,0.00914405,0.00914405,0.00914405
59,15154,0.77514,0.69859,1.05146,0.88097,0.77719,0.81205,0.85347,0.78803,0.72616,0.6498,0.63259,0.99721,0.00911469,0.00911469,0.00911469
60,15408.9,0.77259,0.69162,1.05091,0.87993,0.77782,0.81201,0.85301,0.78775,0.72583,0.64976,0.63303,0.99737,0.00908488,0.00908488,0.00908488
